Description,Test,Project_name,File,Label
"stripUnlikelyCandidates(node)
strips unlikely matches from the doc
","
      assertBeforeAndAfter('whitelistMatch', stripUnlikelyCandidates);
    
",postlight/mercury-parser,https://github.com/postlight/mercury-parser/blob/master/src/utils/dom/strip-unlikely-candidates.test.js,-
"({ key: value, ... })
passes when the actual matches the expected
","
      expect(wrapper.find(User).first()).to.have.props({ index: 1 })
    
",xiaoxiaoqian1217/xxq-jest,https://github.com/xiaoxiaoqian1217/xxq-jest/blob/master/node_modules/chai-enzyme/test/props.test.js,0
"and follow_set_cookies is false
no cookie header set on redirection request
","
          var spy = sinon.spy(cookies, 'write');

          needle.get(TEST_HOST + ':' + testPort + '/0', opts, function(err, resp) {
            spy.callCount.should.eql(0);
            done();
          });
        
",john2796/Server-Testing-jb,https://github.com/john2796/Server-Testing-jb/blob/master/node_modules/fsevents/node_modules/needle/test/cookies_spec.js,-
"------------------------------- POST ROUTE -------------------------------
[ POST 200 ] should return 200  
","
    const response = await request(server).post('/api/students').send({
      name: 'jb 1', cohort: 'cohort 1',
    });

    expect(response.status).toBe(200);

    done();
  
",john2796/Server-Testing-jb,https://github.com/john2796/Server-Testing-jb/blob/master/students/student.test.js,-
"with json: false (default)
sends request, adding data as querystring
","
            spystub_request();

            get('foo=bar', { json: false }, function(err, resp) {
              check_request('get');
              stub.args[0][0]['path'].should.equal('/?foo=bar')
              done();
            })
          
",SidiOuld/Testing-With-Jest,https://github.com/SidiOuld/Testing-With-Jest/blob/master/node_modules/needle/test/post_data_spec.js,1
"setupTestFrameworkScriptFile
normalizes the path according to rootDir
","
    Resolver = require('jest-resolve');
    Resolver.findNodeModule = jest.fn(
      name => name.startsWith('/') ? name : '/root/path/foo' + path.sep + name,
    );
  

    const {config} = normalize(
      {
        rootDir: '/root/path/foo',
        setupTestFrameworkScriptFile: 'bar/baz',
      },
      '/root/path',
    );

    expect(config.setupTestFrameworkScriptFile).toEqual(expectedPathFooBar);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/packages/jest-config/src/__tests__/normalize-test.js,1
"HAS_BOOLEAN_VALUE attrs
passes negated when attribute exists but has value `undefined`
","
        expect(wrapper.find('video')).to.not.have.attr('loop')
      
",xiaoxiaoqian1217/xxq-jest,https://github.com/xiaoxiaoqian1217/xxq-jest/blob/master/node_modules/chai-enzyme/test/attr.test.js,1
"Testing out emmited events
support multiple paths at once
","
    fileset('**/*.js *.md', 'node_modules/**')
      .on('error', done)
      .on('end', function(results) {
        assert.ok(Array.isArray(results), 'should be an array');
        assert.equal(results.length, 2);

        assert.deepEqual(results, [
          'fixtures/an (odd) filename.js',
          'mocha.js'
        ]);

        done();
      });
  
",yashnerella/reactJs-basicsJest,https://github.com/yashnerella/reactJs-basicsJest/blob/master/node_modules/fileset/test/mocha.js,1
"events
emits error and client if an idle client in the pool hits an error
","
    var pool = new Pool()
    pool.connect(function (err, client) {
      expect(err).to.equal(null)
      client.release()
      setImmediate(function () {
        client.emit('error', new Error('problem'))
      })
      pool.once('error', function (err, errClient) {
        expect(err.message).to.equal('problem')
        expect(errClient).to.equal(client)
        done()
      })
    })
  
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/pg-pool/test/events.js,1
"redux properties
getSecretWord action creator is a function on the props
","
      const wrapper = setup();
      const getSecretWordProp = wrapper.instance().props.getSecretWord;
      expect(getSecretWordProp).toBeInstanceOf(Function);
    
",deepbsd/jestclass,https://github.com/deepbsd/jestclass/blob/master/jotto/src/App.test.js,-
"._innerRegex
supports the legacy syntax
","
      expect(""@ sourceMappingURL=http://www.example.com/foo/bar.js.map"")
        .to.match(sourceMappingURL._innerRegex)
    
",Puritanic/React-Advanced-Concepts,https://github.com/Puritanic/React-Advanced-Concepts/blob/master/server-side-rendering/server/node_modules/source-map-url/test/source-map-url.js,-
"BuildOptionsPopover component
should work correctly for saving contracts
","
    const { component, functions } = setup(
      3
    );
    expect(component.find(Popover).props().open).toBe(true);
    const textField = component.find(TextField);
    expect(textField).toHaveLength(1);
    expect(component.find(Select)).toHaveLength(0);
    expect(textField.props().value).toEqual('test.json');
    textField.props().onChange();
    expect(functions.handleChange).toHaveBeenCalledWith('fileName');
    expect(functions.innerHandleChange).toHaveBeenCalledTimes(1);
    const button = component.find(Button);
    button.props().onClick();
    expect(functions.saveContract).toHaveBeenCalledTimes(1);
  
",Sean2108/LATTE,https://github.com/Sean2108/LATTE/blob/master/test/components/BuildOptionsPopver.spec.js,0
"------------------------------- DELETE ROUTE------------------------------- 
[ DELETE 404 ]should give status of 404 if student does not exist
","
    await request(server).post('/api/students/').send({
      name: 'mikko',
      cohort: 'web16',
    });
    const response = await request(server).delete('/api/students/1230');
    expect(response.status).toBe(404);
  
",john2796/Server-Testing-jb,https://github.com/john2796/Server-Testing-jb/blob/master/students/student.test.js,1
"unauthorized()
returns a WWW-Authenticate header set to the schema array value
","

        var err = Boom.unauthorized(null, ['Test','one','two']);
        expect(err.output.statusCode).to.equal(401);
        expect(err.output.headers['WWW-Authenticate']).to.equal('Test, one, two');
        done();
    
",jstone28/react-with-jest,https://github.com/jstone28/react-with-jest/blob/master/node_modules/boom/test/index.js,1
"(text)
works with contain/include
","
      expect(wrapper.find('#child')).to.contain.text('Te')
      expect(wrapper.find('#child')).to.include.text('Te')
      expect(wrapper.find('#child')).to.not.contain.text('other')
      expect(wrapper.find('#child')).to.not.include.text('other')
    
",xiaoxiaoqian1217/xxq-jest,https://github.com/xiaoxiaoqian1217/xxq-jest/blob/master/node_modules/chai-enzyme/test/text.test.js,0
"`guessWord` action creator call
input box is cleared on submit
","
        guessWordMock = jest.fn();
        const props = {
            guessWord: guessWordMock,
        };
        
        // pass props to the testing component
        wrapper = shallow(<UnconnectedInput {...props} />);

        // pass values to the inputBox
        wrapper.instance().inputBox.current = { value: guessedWord }

        // Simulate the click on the submit button
        const button = findByTestAttr(wrapper, 'submit-button');
        button.simulate('click', { preventDefault() {} });
    

        expect(wrapper.instance().inputBox.current.value).toBe('');
    
",deepbsd/jestclass,https://github.com/deepbsd/jestclass/blob/master/jotto/src/Input.test.js,1
"fs module
write/read/unlink (callbacks)
","
        fs.exists(TESTFILE, function(exists) {
            if (exists) {
                return done(""Pre-existing file ""+TESTFILE+""; aborting test."");
            }
            fs.writeFile(TESTFILE, 'hello', 'utf-8', function(err) {
                if (err) { return done(err); }
                fs.exists(TESTFILE, function(exists) {
                    if (!exists) {
                        return done(TESTFILE+"" not found"");
                    }
                    fs.readFile(TESTFILE, 'utf-8', function(err, contents) {
                        if (err) { return done(err); }
                        if (contents !== 'hello') {
                            return done(""File contents are not right"");
                        }
                        fs.unlink(TESTFILE, function(err) {
                            if (err) { return done(err); }
                            fs.exists(TESTFILE, function(exists) {
                                if (exists) {
                                    return done(""unlink didn't work"");
                                }
                                done(/*success!*/);
                            });
                        });
                    });
                });
            });
        });
    
",Tashinyimala/Unit-Testing-Jest,https://github.com/Tashinyimala/Unit-Testing-Jest/blob/master/node_modules/pn/test/fs.js,0
"makeVar
resolves by CLASS_NAME
","
     const name = makeVar({
       ...DEFAULT_OBJ,
       tagName: ""DIV"",
       className: ""baz""
     });
     expect( name ).toBe( ""DIV_CLASS_BAZ"" );
  
",dsheiko/puppetry,https://github.com/dsheiko/puppetry/blob/master/app/__tests__/recorder/service/target.spec.js,1
"authenticate()
errors on missing credentials
","

            var req = {
                method: 'GET',
                url: '/resource/4?filter=a',
                host: 'example.com',
                port: 8080,
                authorization: 'Hawk id=""123"", ts=""1353788437"", nonce=""k3j4h2"", mac=""/qwS4UjfVWMcUyW6EEgUH4jlr7T/wuKe3dKijvTvSos="", ext=""hello""'
            };

            var credentialsFuncion = function (id, callback) {

                return callback(null, null);
            };

            Hawk.server.authenticate(req, credentialsFuncion, { localtimeOffsetMsec: 1353788437000 - Hawk.utils.now() }, function (err, credentials, artifacts) {

                expect(err).to.exist();
                expect(err.output.payload.message).to.equal('Unknown credentials');
                done();
            });
        
",xrgonzalezx/TodoJestTestDaily,https://github.com/xrgonzalezx/TodoJestTestDaily/blob/master/node_modules/hawk/test/server.js,1
"core
should generate a normalized string protocol example
","

            var normalized = Hawk.crypto.generateNormalizedString('header', {
                credentials: credentials,
                ts: options.timestamp,
                nonce: options.nonce,
                method: 'GET',
                resource: '/resource?a=1&b=2',
                host: 'example.com',
                port: 8000,
                ext: options.ext
            });

            expect(normalized).to.equal('hawk.1.header\n1353832234\nj4h3g2\nGET\n/resource?a=1&b=2\nexample.com\n8000\n\nsome-app-ext-data\n');
            done();
        
",lexblagus/react-class-expensify,https://github.com/lexblagus/react-class-expensify/blob/master/node_modules/fsevents/node_modules/hawk/test/readme.js,1
"({ key: value, ... })
chains
","
    expect(wrapper.find(User).first()).to.have.props([ 'index', 'objectProp' ]).deep.equal([ 1, {foo: 'bar'} ])
  
",xiaoxiaoqian1217/xxq-jest,https://github.com/xiaoxiaoqian1217/xxq-jest/blob/master/node_modules/chai-enzyme/test/props.test.js,0
"Polygon Within
should return true if all of the points in a linestring are in the same polygon
","
      polygon = new Terraformer.Polygon([ [ [ 5, 5 ], [ 5, 15 ], [ 15, 15 ], [ 15, 5 ], [ 5, 5 ] ] ]);
    

      var ls = new Terraformer.LineString([ [ 6, 6 ], [ 6, 14 ], [ 14, 14 ] ]);
      expect(ls.within(polygon)).toEqual(true);
    
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/terraformer/spec/terraformerSpec.js,1
"MultiPolygon Within
should return false if a part of a multilinestring is not within a multipolygon
","
      multipolygon = new Terraformer.MultiPolygon([ [ [ [ 5, 5 ], [ 5, 15 ], [ 15, 15 ], [ 15, 5 ], [ 5, 5 ] ] ], [ [ [ 25, 25 ], [ 25, 35 ], [ 35, 35 ], [ 35, 25 ], [ 25, 25 ] ] ] ]);
    

      var mls = new Terraformer.MultiLineString([ [ [ 6, 6 ], [ 6, 14 ] ], [ [ 1, 1 ], [ 1, 2 ] ] ]);
      expect(mls.within(multipolygon)).toEqual(false);
    
",sharontheginger/LearnAcademy_jesttesting,https://github.com/sharontheginger/LearnAcademy_jesttesting/blob/master/node_modules/terraformer/spec/terraformerSpec.js,1
"util/core/every
returns true when the callback function returns true for every element in an iterable
","
        var obj = [true, true, true, true];
        var allTrue = every(obj, function(val) {
            return val;
        });

        assert(allTrue);
    
",fhutzchx/Lab8_Jest,https://github.com/fhutzchx/Lab8_Jest/blob/master/node_modules/@sinonjs/commons/lib/every.test.js,1
"<Blog />
vote handler is called twice if vote button is clicked twice
","
    const loggedInUser = { name: ""Leevi Lähettäjä"", username: ""leevil"" };
    component = render(
      <Blog
        blog={{
          title: ""Testiblogi"",
          author: ""Teemu Testaaja"",
          url: ""http://www.google.com"",
          user: { name: ""Leevi Lähettäjä"", username: ""leevil"" }
        }}
        loggedInUser={loggedInUser}
        voteClickHandler={mockVoteClickHandler}
      />
    );
  

    const voteButton = component.getByText(""vote"");
    fireEvent.click(voteButton);
    fireEvent.click(voteButton);
    expect(mockVoteClickHandler.mock.calls).toHaveLength(2);
  
",TonySapa/full-stack-helsinki,https://github.com/TonySapa/full-stack-helsinki/blob/master/bloglist_frontend/src/components/Blog.test.js,1
